MPNKEY,MANUFACTURER,MANUCODE,MPN,OOMPIDPARTIAL,OOMPID,LINK,DESCRIPTION,TAGS
MPN-C-4UCON-18199,4Ucon Online Connectors,C-4UCON,18199,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18199,"2.0 FUTURE BUS PLUG PRESS FIT 180°4X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE　",[]
MPN-C-4UCON-18200,4Ucon Online Connectors,C-4UCON,18200,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18200,"2.0 FUTURE BUS PLUG PRESS FIT 180°4X24P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE　",[]
MPN-C-4UCON-18201,4Ucon Online Connectors,C-4UCON,18201,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18201,"2.0 FUTURE BUS PLUG PRESS FIT 180°4X30P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE　",[]
MPN-C-4UCON-18202,4Ucon Online Connectors,C-4UCON,18202,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18202,"2.0 FUTURE BUS PLUG PRESS FIT 180°4X36P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE　",[]
MPN-C-4UCON-18203,4Ucon Online Connectors,C-4UCON,18203,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18203,"2.0 FUTURE BUS PLUG PRESS FIT 180°4X48P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE　",[]
MPN-C-4UCON-18192,4Ucon Online Connectors,C-4UCON,18192,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18192,2.0MM FUTURE BUS MALE DIP 180° 4X06 PIN SELECTIVE GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　,[]
MPN-C-4UCON-18193,4Ucon Online Connectors,C-4UCON,18193,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18193,2.0MM FUTURE BUS MALE DIP 180° 4X12 PIN SELECTIVE GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　,[]
MPN-C-4UCON-18194,4Ucon Online Connectors,C-4UCON,18194,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18194,2.0MM FUTURE BUS MALE DIP 180° 4X24 PIN SELECTIVE GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　,[]
MPN-C-4UCON-18195,4Ucon Online Connectors,C-4UCON,18195,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18195,2.0MM FUTURE BUS MALE DIP 180° 4X30 PIN SELECTIVE GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　,[]
MPN-C-4UCON-18196,4Ucon Online Connectors,C-4UCON,18196,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18196,"2.0MM FUTURE BUS MALE DIP 180° 4X36 SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18197,4Ucon Online Connectors,C-4UCON,18197,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18197,2.0MM FUTURE BUS MALE DIP 180° 4X48 PIN SELECTIVE GOLD FLASH WITHSTAND HIGH TEMPERATURE TUBE　,[]
MPN-C-4UCON-05589,4Ucon Online Connectors,C-4UCON,05589,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05589,"2.0MM FUTURE BUS MALE DIP 180° 5X6P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-05590,4Ucon Online Connectors,C-4UCON,05590,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05590,"2.0MM FUTURE BUS MALE DIP 180° 5X12 PIN  SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-05592,4Ucon Online Connectors,C-4UCON,05592,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05592,2.0 FUTURE BUS ONLY HOUSING4X06 PIN BEIGE　,[]
MPN-C-4UCON-05593,4Ucon Online Connectors,C-4UCON,05593,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05593,2.0 FUTURE BUS ONLY HOUSING4X12 PIN BEIGE　,[]
MPN-C-4UCON-05594,4Ucon Online Connectors,C-4UCON,05594,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05594,2.0 FUTURE BUS ONLY HOUSING4X24 PIN BEIGE　,[]
MPN-C-4UCON-05595,4Ucon Online Connectors,C-4UCON,05595,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05595,2.0 FUTURE BUS ONLY HOUSING4X48 PIN BEIGE　,[]
MPN-C-4UCON-05600,4Ucon Online Connectors,C-4UCON,05600,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05600,"2.0 FUTURE BUS SOCKET PRESS FIT 90°5X06P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE 　",[]
MPN-C-4UCON-05601,4Ucon Online Connectors,C-4UCON,05601,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05601,"2.0 FUTURE BUS SOCKET PRESS FIT 90°5X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-05602,4Ucon Online Connectors,C-4UCON,05602,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05602,"2.0 FUTURE BUS SOCKET PRESS FIT 90°5X24P SELECTIVE GOLD PLATE 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18210,4Ucon Online Connectors,C-4UCON,18210,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18210,"2.0 FUTURE BUS SOCKET PRESS FIT 90°4X06P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18211,4Ucon Online Connectors,C-4UCON,18211,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18211,"2.0 FUTURE BUS SOCKET PRESS FIT 90°4X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18212,4Ucon Online Connectors,C-4UCON,18212,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18212,"2.0 FUTURE BUS SOCKET PRESS FIT 90°4X24P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18213,4Ucon Online Connectors,C-4UCON,18213,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18213,"2.0 FUTURE BUS SOCKET PRESS FIT 90°4X48P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18204,4Ucon Online Connectors,C-4UCON,18204,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18204,"2.0MM FUTURE BUS FEMALE DIP 90°4X06 SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18205,4Ucon Online Connectors,C-4UCON,18205,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18205,"2.0MM FUTURE BUS FEMALE DIP 90°4X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18206,4Ucon Online Connectors,C-4UCON,18206,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18206,"2.0MM FUTURE BUS FEMALE DIP 90°4X24P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18207,4Ucon Online Connectors,C-4UCON,18207,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18207,"2.0MM FUTURE BUS FEMALE DIP 90°4X30P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18208,4Ucon Online Connectors,C-4UCON,18208,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18208,"2.0MM FUTURE BUS FEMALE DIP 90°4X36 SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18209,4Ucon Online Connectors,C-4UCON,18209,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18209,"2.0MM FUTURE BUS FEMALE DIP 90°4X48P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-17500,4Ucon Online Connectors,C-4UCON,17500,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=17500,"2.0MM FUTURE BUS FEMALE DIP 90°2.0 FUTURE BUS 4X48 FEMALE DIP 90° SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-15863,4Ucon Online Connectors,C-4UCON,15863,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=15863,"2.0MM FUTURE BUS FEMALE DIP 90°2.0 FUTURE BUS 4X12 FEMALE DIP 90° SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-05603,4Ucon Online Connectors,C-4UCON,05603,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05603,"2.0MM FUTURE BUS FEMALE DIP 90°5X06P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-05604,4Ucon Online Connectors,C-4UCON,05604,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05604,2.0MM FUTURE BUS FEMALE DIP 90°5X12 PIN WITHSTAND HIGH TEMPERATURE TUBE　,[]
MPN-C-4UCON-05605,4Ucon Online Connectors,C-4UCON,05605,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05605,"2.0MM FUTURE BUS FEMALE DIP 90°5X24 PIN SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-10556,4Ucon Online Connectors,C-4UCON,10556,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10556,"2.0 FUTURE BUS POWER TYPE 08PIN MALE DIP STRAIGHT DIP=4.3MM CONTACT= 6.5 SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10557,4Ucon Online Connectors,C-4UCON,10557,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10557,"2.0 FUTURE BUS POWER TYPE 08PIN MALE DIP STRAIGHT  DIP=4.3MM CONTACT= 7.25 SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10558,4Ucon Online Connectors,C-4UCON,10558,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10558,"2.0 FUTURE BUS POWER TYPE 08PIN MALE DIP STRAIGHT  DIP=4.3MM CONTACT= 8.00 SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10559,4Ucon Online Connectors,C-4UCON,10559,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10559,"2.0 FUTURE BUS POWER TYPE 08PIN MALE DIP STRAIGHT PRESS FIT 4.3MM CONTACT= 6.5 SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10562,4Ucon Online Connectors,C-4UCON,10562,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10562,"2.0 FUTURE BUS POWER TYPE 10PIN MALE DIP STRAIGHT DIP=4.3MM CONTACT= 6.5 SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10565,4Ucon Online Connectors,C-4UCON,10565,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10565,"2.0 FUTURE BUS POWER TYPE 10PIN MALE STRAIGHT PRESS FIT 4.3MM CONTACT= 6.5 SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10568,4Ucon Online Connectors,C-4UCON,10568,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10568,"2.0 FUTURE BUS POWER TYPE 08PIN FEMALE DIP RIGHT ANGLE DIP=2.9MM SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10570,4Ucon Online Connectors,C-4UCON,10570,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10570,"2.0 FUTURE BUS POWER TYPE 08PIN FEMALE RIGHT ANGLE PRESS FIT 2.9MM SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10572,4Ucon Online Connectors,C-4UCON,10572,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10572,"2.0 FUTURE BUS POWER TYPE 10PIN FEMALE DIP RIGHT ANGLE  PRESS FIT 2.9MM SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-10574,4Ucon Online Connectors,C-4UCON,10574,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=10574,"2.0 FUTURE BUS POWER TYPE 10PIN FEMALE RIGHT ANGLE PRESS FIT 2.9MM SELECTIVE GOLD 10U""　",[]
MPN-C-4UCON-18214,4Ucon Online Connectors,C-4UCON,18214,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18214,"2.0MM FUTURE BUS MALE DIP 90°4X06 SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18215,4Ucon Online Connectors,C-4UCON,18215,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18215,"2.0MM FUTURE BUS MALE DIP 90°4X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18216,4Ucon Online Connectors,C-4UCON,18216,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18216,"2.0MM FUTURE BUS MALE DIP 90°4X24P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18217,4Ucon Online Connectors,C-4UCON,18217,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18217,"2.0MM FUTURE BUS MALE DIP 90°4X30P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18218,4Ucon Online Connectors,C-4UCON,18218,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18218,"2.0MM FUTURE BUS MALE DIP 90°4X36P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18219,4Ucon Online Connectors,C-4UCON,18219,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18219,"2.0MM FUTURE BUS MALE DIP 90°4X48P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18220,4Ucon Online Connectors,C-4UCON,18220,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18220,"2.0MM FUTURE BUS MALE DIP 90°5X06PIN  SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18221,4Ucon Online Connectors,C-4UCON,18221,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18221,"2.0MM FUTURE BUS MALE DIP 90°5X12PIN SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18223,4Ucon Online Connectors,C-4UCON,18223,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18223,"2.0 FUTURE BUS MALE FRESS FIT 90°4X06P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18224,4Ucon Online Connectors,C-4UCON,18224,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18224,"2.0 FUTURE BUS MALE FRESS FIT 90°4X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18225,4Ucon Online Connectors,C-4UCON,18225,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18225,"2.0 FUTURE BUS MALE FRESS FIT 90°4X24P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18226,4Ucon Online Connectors,C-4UCON,18226,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18226,"2.0 FUTURE BUS MALE FRESS FIT 90°4X30P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18227,4Ucon Online Connectors,C-4UCON,18227,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18227,"2.0 FUTURE BUS MALE FRESS FIT 90°4X36P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18228,4Ucon Online Connectors,C-4UCON,18228,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18228,"2.0 FUTURE BUS MALE FRESS FIT 90°4X48P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18229,4Ucon Online Connectors,C-4UCON,18229,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18229,"2.0 FUTURE BUS MALE FRESS FIT 90°5X06P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18230,4Ucon Online Connectors,C-4UCON,18230,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18230,"2.0 FUTURE BUS MALE FRESS FIT 90°5X12PIN  SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18231,4Ucon Online Connectors,C-4UCON,18231,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18231,"2.0 FUTURE BUS FEMALE PRESS FIT 180° 4X06P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18232,4Ucon Online Connectors,C-4UCON,18232,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18232,"2.0 FUTURE BUS FEMALE PRESS FIT 180° 4X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18233,4Ucon Online Connectors,C-4UCON,18233,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18233,"2.0 FUTURE BUS FEMALE PRESS FIT 180° 4X24P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18234,4Ucon Online Connectors,C-4UCON,18234,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18234,"2.0 FUTURE BUS FEMALE PRESS FIT 180° 4X30P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18235,4Ucon Online Connectors,C-4UCON,18235,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18235,"2.0 FUTURE BUS FEMALE PRESS FIT 180° 4X48P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18236,4Ucon Online Connectors,C-4UCON,18236,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18236,"2.0 FUTURE BUS FEMALE PRESS FIT 180° 5X06PIN SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18237,4Ucon Online Connectors,C-4UCON,18237,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18237,"2.0 FUTURE BUS FEMALE PRESS FIT 180° 5X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18239,4Ucon Online Connectors,C-4UCON,18239,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18239,"2.0 FUTURE BUS FEMALE  DIP 180°4X06P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18240,4Ucon Online Connectors,C-4UCON,18240,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18240,"2.0 FUTURE BUS FEMALE  DIP 180°4X12P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18241,4Ucon Online Connectors,C-4UCON,18241,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18241,"2.0 FUTURE BUS FEMALE  DIP 180°4X24P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18242,4Ucon Online Connectors,C-4UCON,18242,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18242,"2.0 FUTURE BUS FEMALE  DIP 180°4X30P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18243,4Ucon Online Connectors,C-4UCON,18243,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18243,"2.0 FUTURE BUS FEMALE  DIP 180°4X48P SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18244,4Ucon Online Connectors,C-4UCON,18244,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18244,"2.0 FUTURE BUS FEMALE  DIP 180°5X06PIN SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE　",[]
MPN-C-4UCON-18245,4Ucon Online Connectors,C-4UCON,18245,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18245,"2.0 FUTURE BUS FEMALE  DIP 180°5X12PIN SELECTIVE GOLD PLATED 10U"" WITHSTAND HIGH TEMPERATURE TUBE  ROHS　",[]
MPN-C-4UCON-05616,4Ucon Online Connectors,C-4UCON,05616,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05616,2.54 DIN 41612 A+B+C MALE DIP STRAIGHT (A+C) 2X32PIN　,[]
MPN-C-4UCON-05617,4Ucon Online Connectors,C-4UCON,05617,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05617,2.54 DIN 41612 A+B+C MALE DIP STRAIGHT A+B+C 3X32 SELECTIVE GOLD FLASH TRAY　,[]
MPN-C-4UCON-05624,4Ucon Online Connectors,C-4UCON,05624,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05624,2.54 DIN 41612 A+B+C FEMALE DIP RIGHT ANGLE (A+B+C) 3X32PIN SELECTIVE GOLD FLASH TRAY　,[]
MPN-C-4UCON-06077,4Ucon Online Connectors,C-4UCON,06077,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=06077,2.54 DIN 41612 A+B+C FEMALE DIP RIGHT ANGLE (A+C) 2X32PIN TRAY　,[]
MPN-C-4UCON-05627,4Ucon Online Connectors,C-4UCON,05627,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05627,2.54 DIN 41612 A+B MALE DIP RIGHT ANGLE (A+B) 2X32PIN TRAY　,[]
MPN-C-4UCON-05628,4Ucon Online Connectors,C-4UCON,05628,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05628,2.54 DIN 41612 A+B MALE DIP STRAIGHT (A+B) 2X32PIN SELECTIVE GOLD FLASH TRAY　,[]
MPN-C-4UCON-05629,4Ucon Online Connectors,C-4UCON,05629,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05629,2.54 DIN 41612 A+B FEMALE DIP STRAIGHT (A) 1X32PIN　,[]
MPN-C-4UCON-05631,4Ucon Online Connectors,C-4UCON,05631,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05631,2.54 DIN 41612 A+B FEMALE DIP STRAIGHT (A+B) 2X32PIN SELECTIVE GOLD FLASH TRAY　,[]
MPN-C-4UCON-09972,4Ucon Online Connectors,C-4UCON,09972,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=09972,2.54 DIN 41612 A+B FEMALE DIP STRAIGHT (A+B) 2X32PIN L=13MM　,[]
MPN-C-4UCON-05632,4Ucon Online Connectors,C-4UCON,05632,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05632,2.54 DIN 41612 A+B FEMALE DIP RIGHT ANGLE (A+B) 2X32PIN TRAY　,[]
MPN-C-4UCON-05633,4Ucon Online Connectors,C-4UCON,05633,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05633,2.54 DIN 41612 HALF A+B+C MALE DIP RIGHT ANGLEDIN41612 HALF A+C 2X16 MALE DIP 90°TRAY　,[]
MPN-C-4UCON-05635,4Ucon Online Connectors,C-4UCON,05635,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05635,2.54 DIN 41612 HALF TRIPLE ROW MALE DIP 180°(A+C) 2X16PIN NATURE  TIN PLATED　,[]
MPN-C-4UCON-05636,4Ucon Online Connectors,C-4UCON,05636,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05636,2.54 DIN 41612 HALF TRIPLE ROW MALE DIP 180°(A+C) 2X16PIN NATURE  TIN PLATED DIP:17MM　,[]
MPN-C-4UCON-05637,4Ucon Online Connectors,C-4UCON,05637,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05637,2.54 DIN 41612 HALF TRIPLE ROW MALE DIP 180°(A+B+C) 3X16 DIP 180° SELECTIVE GOLD FLASH (1 TRAY=70PCS)  ,[]
MPN-C-4UCON-05638,4Ucon Online Connectors,C-4UCON,05638,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05638,2.54 DIN 41612 HALF TRIPLE ROW MALE DIP 180°(A+B+C)  3X16PIN L=13MM SELECTIVE GOLD FLASH TRAY　,[]
MPN-C-4UCON-05640,4Ucon Online Connectors,C-4UCON,05640,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05640,2.54 DIN 41612 HALF TRIPLE ROW FEMALE DIP 180°  (A+C) 2X16PIN NATURE  TIN PLATED  (TRAY)　,[]
MPN-C-4UCON-05641,4Ucon Online Connectors,C-4UCON,05641,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05641,2.54 DIN 41612 HALF TRIPLE ROW FEMALE DIP 180°  (A+C) 2X16PIN NATURE  TIN PLATED DIP:17MM　,[]
MPN-C-4UCON-05643,4Ucon Online Connectors,C-4UCON,05643,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05643,2.54 DIN 41612 HALF TRIPLE ROW FEMALE DIP 180°  (A+B+C) 3X16PIN NATURE  TIN PLATED DIP:13MM　,[]
MPN-C-4UCON-21178,4Ucon Online Connectors,C-4UCON,21178,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=21178,2.54 DIN 41612 HALF TRIPLE ROW FEMALE DIP 180°  (A+B+C) 3X16PIN DIP=17MM SELECTIVE GOLD FLASH  1 TRAY=49PCS  ,[]
MPN-C-4UCON-20577,4Ucon Online Connectors,C-4UCON,20577,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=20577,2.54 DIN 41612 HALF TRIPLE ROW FEMALE DIP 180°  (A+B+C) 3X16  WITH  BOARDLOCK   DIP=4.0MM  SELECTIVE   GOLD  FLASH  TRAY　,[]
MPN-C-4UCON-05644,4Ucon Online Connectors,C-4UCON,05644,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05644,2.54 DIN 41612 HALF TRIPLE ROW FEMALE DIP 90°(A+B+C) DIN41612 HALF A+C 2X16 FEMALE DIP 90° TRAY　,[]
MPN-C-4UCON-05645,4Ucon Online Connectors,C-4UCON,05645,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=05645,2.54 DIN 41612 HALF TRIPLE ROW FEMALE DIP 90°(A+B+C) 3X16PIN NATURE  SELECTIVE GOLD FLASH　,[]
